,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure,Exited
1054,4.0,1.0,7.0,141604.76,1.0,1.0,0.0,30379.6,0.0,1.0,0.0,0.0,1380.890909090909,27.363636363636363,0.125,50.46445182724252,0.21453647083282484,3797.45,30379.6,75.25,0
1055,3.0,5.0,3.0,0.0,2.0,1.0,1.0,161326.73,0.0,1.0,0.0,1.0,2180.0909459459463,7.364864864864865,0.5,296.01234862385326,161326.73,40331.6825,80663.365,136.25,0
1056,5.0,2.0,3.0,0.0,2.0,1.0,0.0,45348.08,0.0,1.0,1.0,0.0,1374.1842424242425,20.454545454545453,0.5,67.18234074074074,45348.08,11337.02,22674.04,168.75,0
1057,3.0,3.0,1.0,122949.14,1.0,0.0,0.0,180251.68,0.0,0.0,0.0,0.0,3835.1421276595743,12.361702127659575,0.5,310.24385542168676,1.4660551016859353,90125.84,180251.68,290.5,1
1058,4.0,2.0,8.0,81677.22,2.0,0.0,0.0,34925.56,1.0,0.0,1.0,0.0,1058.350303030303,19.393939393939394,0.2222222222222222,54.57118749999999,0.4275994261383267,3880.6177777777775,17462.78,71.11111111111111,0
1059,6.0,2.0,7.0,80293.98,1.0,0.0,0.0,126555.74,0.0,0.0,1.0,0.0,3330.414210526316,22.36842105263158,0.125,148.88910588235294,1.5761351456840766,15819.4675,126555.74,106.25,0
1060,2.0,3.0,8.0,155413.06,1.0,1.0,0.0,187921.3,0.0,1.0,0.0,0.0,3915.027083333333,10.208333333333334,0.1111111111111111,383.5128571428571,1.2091653740980706,20880.144444444442,187921.3,54.44444444444444,0
1061,5.0,2.0,4.0,0.0,2.0,1.0,1.0,136390.88,0.0,1.0,0.0,0.0,3589.2336842105265,18.68421052631579,0.4,192.0998309859155,136390.88,27278.176,68195.44,142.0,0
1062,4.0,2.0,9.0,67111.65,1.0,1.0,0.0,78566.64,1.0,0.0,1.0,0.0,2067.543157894737,16.13157894736842,0.1,128.1674388254486,1.1706681229246647,7856.664,78566.64,61.3,1
1063,6.0,2.0,5.0,103818.43,1.0,1.0,1.0,166038.27,0.0,0.0,1.0,0.0,4883.478529411765,23.88235294117647,0.16666666666666666,204.48062807881772,1.5992986091331844,27673.045,166038.27,135.33333333333334,0
1064,5.0,1.0,4.0,0.0,2.0,1.0,1.0,140385.33,0.0,0.0,0.0,0.0,7019.2665,36.15,0.4,194.17058091286304,140385.33,28077.066,70192.665,144.6,0
1065,3.0,2.0,4.0,152169.12,2.0,0.0,0.0,38629.3,0.0,0.0,1.0,0.0,1073.0361111111113,14.222222222222221,0.4,75.4478515625,0.2538560132567419,7725.860000000001,19314.65,102.4,1
1066,5.0,4.0,10.0,0.0,1.0,1.0,1.0,24998.75,0.0,0.0,0.0,0.0,480.7451923076923,14.057692307692308,0.09090909090909091,34.19801641586867,24998.75,2272.6136363636365,24998.75,66.45454545454545,1
1067,4.0,1.0,4.0,214346.96,2.0,1.0,0.0,128815.33,1.0,0.0,1.0,0.0,4954.435769230769,25.0,0.4,198.17743076923077,0.6009636387488829,25763.066,64407.665,130.0,0
1068,3.0,4.0,6.0,0.0,1.0,1.0,0.0,19376.56,0.0,0.0,1.0,0.0,339.93964912280705,10.421052631578947,0.14285714285714285,32.620471380471386,19376.56,2768.0800000000004,19376.56,84.85714285714286,1
1069,6.0,2.0,7.0,113348.14,1.0,1.0,0.0,31904.31,0.0,0.0,1.0,0.0,797.60775,21.1,0.125,37.80131516587678,0.281469360949717,3988.03875,31904.31,105.5,1
1070,5.0,3.0,5.0,170935.94,1.0,1.0,0.0,173179.79,1.0,0.0,0.0,0.0,3684.6763829787237,14.595744680851064,0.16666666666666666,252.44867346938776,1.0131209204985183,28863.298333333336,173179.79,114.33333333333333,1
1071,5.0,4.0,8.0,103023.26,1.0,1.0,1.0,22485.64,1.0,0.0,1.0,0.0,432.41615384615386,13.365384615384615,0.1111111111111111,32.35343884892086,0.21825577781388578,2498.4044444444444,22485.64,77.22222222222223,0
1072,4.0,1.0,6.0,0.0,2.0,0.0,1.0,196668.51,0.0,1.0,0.0,0.0,8550.804782608697,27.130434782608695,0.2857142857142857,315.17389423076924,196668.51,28095.50142857143,98334.255,89.14285714285714,0
1073,3.0,2.0,6.0,0.0,2.0,0.0,0.0,136506.86,0.0,1.0,1.0,0.0,3689.3745945945943,13.594594594594595,0.2857142857142857,271.38540755467193,136506.86,19500.98,68253.43,71.85714285714286,0
1074,3.0,2.0,7.0,111855.04,2.0,1.0,1.0,36278.89,0.0,0.0,0.0,0.0,1170.2867741935484,17.258064516129032,0.25,67.81100934579439,0.32433554772723944,4534.86125,18139.445,66.875,0
1075,5.0,2.0,6.0,140348.56,2.0,1.0,1.0,163254.39,1.0,0.0,0.0,0.0,5101.6996875,23.21875,0.2857142857142857,219.72327052489908,1.1631984453674098,23322.055714285718,81627.195,106.14285714285714,0
1076,5.0,2.0,8.0,0.0,2.0,1.0,0.0,99654.13,0.0,1.0,1.0,0.0,2555.2341025641026,18.0,0.2222222222222222,141.95745014245014,99654.13,11072.681111111111,49827.065,78.0,0
1077,4.0,1.0,3.0,145512.84,1.0,1.0,0.0,20207.02,0.0,0.0,1.0,0.0,696.7937931034483,22.689655172413794,0.25,30.709756838905776,0.13886665350869717,5051.755,20207.02,164.5,0
1078,5.0,3.0,8.0,146720.98,2.0,1.0,1.0,4195.84,1.0,0.0,0.0,0.0,102.33756097560976,16.51219512195122,0.2222222222222222,6.197695716395864,0.028597214950343498,466.20444444444445,2097.92,75.22222222222223,0
1079,5.0,2.0,10.0,107209.73,1.0,1.0,1.0,112340.2,0.0,0.0,1.0,0.0,3510.63125,20.75,0.09090909090909091,169.18704819277107,1.0478447446444958,10212.745454545455,112340.2,60.36363636363637,0
1080,5.0,2.0,7.0,130933.74,1.0,0.0,1.0,2035.94,1.0,0.0,0.0,0.0,53.57736842105263,20.157894736842106,0.125,2.6578851174934726,0.015549272866773172,254.4925,2035.94,95.75,0
1081,2.0,2.0,8.0,0.0,1.0,1.0,0.0,132295.95,0.0,1.0,0.0,0.0,3779.884285714286,13.17142857142857,0.1111111111111111,286.9760303687636,132295.95,14699.550000000001,132295.95,51.22222222222222,0
1082,5.0,2.0,0.0,89772.3,1.0,1.0,0.0,177383.68,0.0,1.0,1.0,0.0,4927.324444444444,19.11111111111111,1.0,257.82511627906973,1.9759068676321354,177383.68,177383.68,688.0,1
1083,5.0,2.0,5.0,0.0,2.0,1.0,0.0,90284.47,0.0,0.0,0.0,0.0,2821.3896875,21.1875,0.3333333333333333,133.16293510324485,90284.47,15047.411666666667,45142.235,113.0,0
1084,6.0,1.0,8.0,0.0,2.0,1.0,0.0,61349.37,0.0,0.0,1.0,0.0,2556.22375,33.166666666666664,0.2222222222222222,77.07207286432161,61349.37,6816.596666666667,30674.685,88.44444444444444,0
1085,6.0,3.0,5.0,0.0,1.0,1.0,0.0,196466.83,0.0,0.0,1.0,0.0,4677.781666666667,19.11904761904762,0.16666666666666666,244.6660398505604,196466.83,32744.471666666665,196466.83,133.83333333333334,1
1086,5.0,2.0,2.0,100749.5,3.0,0.0,0.0,70758.37,0.0,0.0,1.0,0.0,1965.5102777777777,19.77777777777778,1.0,99.37973314606741,0.7023128421198902,23586.123333333333,23586.123333333333,237.33333333333334,1
1087,2.0,2.0,10.0,0.0,2.0,1.0,0.0,13892.57,0.0,0.0,0.0,0.0,448.1474193548387,16.06451612903226,0.18181818181818182,27.896726907630523,13892.57,1262.9609090909091,6946.285,45.27272727272727,0
1088,6.0,1.0,2.0,0.0,2.0,1.0,1.0,9684.52,0.0,1.0,1.0,0.0,440.2054545454546,38.63636363636363,0.6666666666666666,11.393552941176472,9684.52,3228.1733333333336,4842.26,283.3333333333333,0
1089,4.0,4.0,3.0,123981.31,2.0,1.0,1.0,40546.15,0.0,0.0,0.0,0.0,795.0225490196078,12.313725490196079,0.5,64.5639331210191,0.32703173541451197,10136.5375,20273.075,157.0,0
1090,3.0,2.0,4.0,91622.42,1.0,1.0,1.0,136603.42,1.0,0.0,0.0,0.0,4017.747647058824,15.852941176470589,0.2,253.43862708719854,1.4909225174087588,27320.684,136603.42,107.8,0
1091,5.0,2.0,7.0,126195.81,1.0,1.0,1.0,133172.48,0.0,0.0,1.0,0.0,3699.235555555556,20.333333333333332,0.125,181.9296174863388,1.0552761198955822,16646.56,133172.48,91.5,0
1092,5.0,3.0,4.0,94267.9,1.0,0.0,1.0,152821.12,0.0,0.0,1.0,0.0,3727.344390243902,17.4390243902439,0.2,213.73583216783217,1.6211191601896278,30564.224,152821.12,143.0,1
1093,4.0,2.0,4.0,0.0,2.0,1.0,1.0,147715.83,0.0,0.0,1.0,0.0,3692.8957499999997,16.275,0.4,226.90603686635941,147715.83,29543.165999999997,73857.915,130.2,0
1094,6.0,2.0,0.0,0.0,2.0,1.0,0.0,43169.15,0.0,0.0,1.0,0.0,1269.6808823529411,23.91176470588235,2.0,53.09858548585486,43169.15,43169.15,21584.575,813.0,0
1095,5.0,1.0,4.0,0.0,1.0,1.0,0.0,76755.99,0.0,0.0,1.0,0.0,2646.7582758620692,23.862068965517242,0.2,110.91906069364163,76755.99,15351.198,76755.99,138.4,1
1096,5.0,2.0,3.0,100717.85,3.0,1.0,1.0,73406.04,1.0,0.0,0.0,0.0,1882.2061538461537,19.384615384615383,0.75,97.0979365079365,0.7288212683127339,18351.51,24468.679999999997,189.0,1
1097,3.0,2.0,6.0,0.0,2.0,1.0,0.0,176728.28,0.0,0.0,1.0,0.0,4909.118888888889,15.083333333333334,0.2857142857142857,325.4664456721915,176728.28,25246.897142857142,88364.14,77.57142857142857,0
1098,6.0,1.0,4.0,141581.71,2.0,0.0,0.0,98309.27,0.0,0.0,0.0,0.0,3781.1257692307695,30.384615384615383,0.4,124.44211392405064,0.6943592900573806,19661.854,49154.635,158.0,0
1099,2.0,2.0,7.0,0.0,2.0,1.0,1.0,6203.66,0.0,1.0,1.0,0.0,163.25421052631577,13.0,0.25,12.558016194331984,6203.66,775.4575,3101.83,61.75,0
1100,6.0,2.0,2.0,148586.64,1.0,1.0,1.0,176791.27,0.0,0.0,0.0,0.0,4533.109487179487,21.794871794871796,0.3333333333333333,207.9897294117647,1.1898114136545945,58930.42333333333,176791.27,283.3333333333333,0
1101,5.0,1.0,9.0,0.0,2.0,1.0,0.0,50679.48,0.0,1.0,1.0,0.0,1747.5682758620692,24.24137931034483,0.2,72.0902987197724,50679.48,5067.948,25339.74,70.3,0
1102,2.0,2.0,7.0,0.0,2.0,1.0,0.0,150580.88,0.0,1.0,1.0,0.0,3962.654736842105,11.368421052631579,0.25,348.5668518518519,150580.88,18822.61,75290.44,54.0,0
1103,3.0,2.0,2.0,123403.85,2.0,1.0,0.0,80120.19,1.0,0.0,0.0,0.0,2503.7559375,16.0,0.6666666666666666,156.48474609375,0.6492466868198454,26706.73,40060.095,170.66666666666666,0
1104,3.0,1.0,7.0,0.0,2.0,1.0,0.0,151645.96,0.0,0.0,1.0,0.0,5415.927142857143,21.035714285714285,0.25,257.46342954159593,151645.96,18955.745,75822.98,73.625,0
1105,3.0,3.0,3.0,106511.85,1.0,1.0,0.0,55072.32,0.0,0.0,0.0,0.0,1197.2243478260868,11.173913043478262,0.25,107.14459143968871,0.5170486002393139,13768.08,55072.32,128.5,0
1106,5.0,2.0,2.0,0.0,2.0,0.0,0.0,115068.99,0.0,0.0,0.0,0.0,3028.131315789474,17.842105263157894,0.6666666666666666,169.7182743362832,115068.99,38356.33,57534.495,226.0,0
1107,2.0,2.0,1.0,135549.9,1.0,0.0,0.0,149471.13,1.0,0.0,0.0,0.0,4396.209705882353,12.352941176470589,0.5,355.8836428571429,1.1026937482525014,74735.565,149471.13,210.0,1
1108,5.0,2.0,7.0,110555.37,2.0,1.0,0.0,46522.68,1.0,0.0,1.0,0.0,1224.2810526315789,17.86842105263158,0.25,68.51646539027982,0.4208050608029189,5815.335,23261.34,84.875,0
1109,3.0,2.0,4.0,0.0,2.0,1.0,0.0,189995.86,0.0,0.0,1.0,0.0,6128.898709677419,19.193548387096776,0.4,319.32077310924365,189995.86,37999.172,94997.93,119.0,0
1110,5.0,4.0,0.0,185891.54,1.0,1.0,1.0,46369.57,0.0,0.0,0.0,0.0,891.7225,13.711538461538462,1.0,65.03446002805049,0.24944287705144055,46369.57,46369.57,713.0,1
1111,6.0,4.0,1.0,130854.59,1.0,1.0,1.0,30722.52,1.0,0.0,1.0,0.0,520.7206779661017,14.11864406779661,0.5,36.88177671068427,0.23478186908178703,15361.26,30722.52,416.5,1
1112,5.0,3.0,3.0,92578.14,2.0,0.0,0.0,70810.6,0.0,0.0,0.0,0.0,1685.9666666666667,16.428571428571427,0.5,102.6240579710145,0.7648656057941347,17702.65,35405.3,172.5,0
1113,5.0,1.0,8.0,132312.06,1.0,1.0,0.0,106663.46,1.0,0.0,0.0,0.0,5079.212380952381,34.80952380952381,0.1111111111111111,145.9144459644323,0.8061446088541827,11851.495555555557,106663.46,81.22222222222223,1
1114,4.0,5.0,8.0,144976.5,1.0,0.0,0.0,175836.03,0.0,0.0,0.0,0.0,2836.065,9.806451612903226,0.1111111111111111,289.2039967105263,1.2128504767981239,19537.336666666666,175836.03,67.55555555555556,1
1115,2.0,3.0,5.0,87070.23,1.0,0.0,1.0,85646.41,0.0,1.0,1.0,0.0,1784.3002083333333,9.979166666666666,0.16666666666666666,178.8025260960334,0.9836361562826207,14274.401666666667,85646.41,79.83333333333333,0
1116,3.0,3.0,8.0,0.0,2.0,1.0,1.0,101485.72,0.0,0.0,1.0,0.0,2416.326666666667,12.357142857142858,0.2222222222222222,195.54088631984587,101485.72,11276.191111111111,50742.86,57.666666666666664,0
1117,5.0,3.0,1.0,115414.19,3.0,0.0,0.0,191734.67,0.0,0.0,0.0,0.0,4079.4610638297877,15.553191489361701,1.5,262.29093023255814,1.6612602725863035,95867.335,63911.55666666667,365.5,1
1118,4.0,5.0,7.0,91070.43,1.0,1.0,1.0,101839.77,0.0,1.0,1.0,0.0,1669.5044262295082,10.114754098360656,0.125,165.05635332252837,1.118240594223677,12729.97125,101839.77,77.125,0
1119,5.0,1.0,2.0,117412.19,2.0,1.0,0.0,4888.91,0.0,1.0,1.0,0.0,168.58310344827586,26.06896551724138,0.6666666666666666,6.466812169312169,0.04163850756461007,1629.6366666666665,2444.455,252.0,0
1120,6.0,2.0,4.0,90018.45,2.0,1.0,0.0,193132.98,1.0,0.0,1.0,0.0,6230.096129032258,27.35483870967742,0.4,227.75115566037738,2.1454583426137352,38626.596000000005,96566.49,169.6,0
1121,6.0,1.0,4.0,0.0,2.0,1.0,0.0,193518.76,0.0,0.0,0.0,0.0,8063.281666666667,33.708333333333336,0.4,239.20736711990114,193518.76,38703.752,96759.38,161.8,0
1122,5.0,4.0,1.0,112414.81,2.0,0.0,0.0,93982.02,1.0,0.0,1.0,0.0,1678.2503571428572,12.464285714285714,1.0,134.6447277936963,0.8360213745735587,46991.01,46991.01,349.0,1
1123,5.0,2.0,1.0,158456.76,1.0,1.0,1.0,197000.92,1.0,0.0,1.0,0.0,5969.724848484849,23.606060606060606,0.5,252.88949935815148,1.2432393339398462,98500.46,197000.92,389.5,1
1124,4.0,2.0,7.0,0.0,1.0,1.0,0.0,106837.06,0.0,1.0,1.0,0.0,3052.4874285714286,17.314285714285713,0.125,176.2987788778878,106837.06,13354.6325,106837.06,75.75,1
1125,4.0,4.0,1.0,149641.53,1.0,1.0,1.0,115161.28,1.0,0.0,0.0,0.0,1985.5393103448275,10.551724137931034,0.5,188.17202614379084,0.7695758685715886,57580.64,115161.28,306.0,0
1126,5.0,2.0,8.0,122528.18,1.0,1.0,0.0,196260.3,0.0,1.0,0.0,0.0,5947.2818181818175,20.09090909090909,0.1111111111111111,296.0185520361991,1.6017433561540197,21806.699999999997,196260.3,73.66666666666667,0
1127,3.0,3.0,3.0,143734.01,2.0,1.0,1.0,96404.38,1.0,0.0,0.0,0.0,2142.319555555556,12.2,0.5,175.5999635701275,0.6707091055964722,24101.095,48202.19,137.25,0
1128,5.0,2.0,2.0,155663.31,1.0,1.0,0.0,97658.66,0.0,0.0,0.0,0.0,3051.833125,21.09375,0.3333333333333333,144.6794962962963,0.6273670567132569,32552.88666666667,97658.66,225.0,0
1129,5.0,2.0,7.0,0.0,1.0,1.0,1.0,49108.23,0.0,0.0,0.0,0.0,1403.0922857142857,19.114285714285714,0.125,73.40542600896862,49108.23,6138.52875,49108.23,83.625,1
1130,3.0,2.0,1.0,101736.66,1.0,0.0,1.0,195651.66,1.0,0.0,0.0,0.0,5754.460588235294,16.794117647058822,0.5,342.6473905429072,1.9230996663379125,97825.83,195651.66,285.5,0
1131,3.0,2.0,9.0,125822.21,1.0,1.0,0.0,111698.0,0.0,1.0,1.0,0.0,3018.864864864865,13.513513513513514,0.1,223.396,0.8877376439529717,11169.8,111698.0,50.0,0
1132,4.0,2.0,0.0,0.0,2.0,1.0,1.0,171707.93,0.0,0.0,1.0,0.0,4640.754864864864,16.972972972972972,2.0,273.42027070063693,171707.93,171707.93,85853.965,628.0,0
1133,3.0,2.0,4.0,0.0,2.0,1.0,1.0,66721.98,0.0,0.0,1.0,0.0,1962.411176470588,16.441176470588236,0.4,119.35953488372093,66721.98,13344.395999999999,33360.99,111.8,0
1134,5.0,1.0,2.0,0.0,1.0,1.0,1.0,57876.05,0.0,0.0,0.0,0.0,2143.5574074074075,28.48148148148148,0.3333333333333333,75.26144343302991,57876.05,19292.016666666666,57876.05,256.3333333333333,0
1135,5.0,2.0,6.0,157791.07,2.0,0.0,0.0,177994.81,1.0,0.0,1.0,0.0,5741.768064516129,23.64516129032258,0.2857142857142857,242.8305729877217,1.1280339373201707,25427.829999999998,88997.405,104.71428571428571,0
1136,5.0,1.0,5.0,0.0,2.0,0.0,1.0,105125.65,0.0,0.0,1.0,0.0,4778.438636363636,34.09090909090909,0.3333333333333333,140.16753333333332,105125.65,17520.941666666666,52562.825,125.0,0
1137,3.0,3.0,4.0,0.0,2.0,1.0,0.0,17439.66,0.0,0.0,0.0,0.0,415.23,13.880952380952381,0.4,29.913653516295025,17439.66,3487.932,8719.83,116.6,0
1138,2.0,3.0,9.0,181627.14,2.0,1.0,0.0,172668.39,1.0,0.0,1.0,0.0,4111.152142857143,11.142857142857142,0.2,368.9495512820513,0.9506698136092788,17266.839,86334.195,46.8,0
1139,5.0,4.0,1.0,109679.72,1.0,0.0,1.0,753.37,0.0,1.0,0.0,0.0,13.217017543859649,12.75438596491228,0.5,1.0362723521320496,0.006868755055583151,376.685,753.37,363.5,0
1140,4.0,2.0,5.0,96652.86,1.0,1.0,0.0,98686.4,0.0,0.0,0.0,0.0,2667.2,16.7027027027027,0.16666666666666666,159.68673139158574,1.021029061850194,16447.733333333334,98686.4,103.0,1
1141,4.0,2.0,5.0,190008.32,2.0,1.0,1.0,107047.92,0.0,0.0,1.0,0.0,2676.198,15.425,0.3333333333333333,173.49743922204215,0.5633824698704253,17841.32,53523.96,102.83333333333333,0
1142,6.0,3.0,9.0,0.0,2.0,1.0,0.0,152153.74,0.0,1.0,1.0,0.0,3711.0668292682926,19.341463414634145,0.2,191.87104665825976,152153.74,15215.374,76076.87,79.3,0
1143,4.0,3.0,9.0,0.0,2.0,1.0,1.0,34338.04,0.0,0.0,1.0,0.0,798.5590697674419,14.651162790697674,0.2,54.504825396825396,34338.04,3433.804,17169.02,63.0,0
1144,5.0,3.0,4.0,148962.76,1.0,0.0,1.0,173878.87,1.0,0.0,1.0,0.0,4043.6946511627907,17.790697674418606,0.2,227.29264052287581,1.1672561836516477,34775.774,173878.87,153.0,1
1145,3.0,1.0,8.0,0.0,1.0,1.0,0.0,159254.29,0.0,0.0,1.0,0.0,5687.653214285715,19.5,0.1111111111111111,291.6745238095238,159254.29,17694.92111111111,159254.29,60.666666666666664,0
1146,4.0,1.0,3.0,131344.52,2.0,1.0,0.0,54776.64,1.0,0.0,0.0,0.0,1825.888,20.466666666666665,0.5,89.2127687296417,0.41704231708854633,13694.16,27388.32,153.5,0
1147,3.0,1.0,5.0,101713.84,3.0,1.0,0.0,134594.99,1.0,0.0,0.0,0.0,4641.206551724137,20.448275862068964,0.5,226.97300168634064,1.3232581401101353,22432.498333333333,44864.996666666666,98.83333333333333,0
1148,4.0,2.0,3.0,0.0,1.0,1.0,1.0,41724.72,0.0,1.0,1.0,0.0,1227.1976470588236,18.029411764705884,0.25,68.06642740619903,41724.72,10431.18,41724.72,153.25,0
1149,4.0,2.0,4.0,0.0,2.0,0.0,0.0,110527.71,0.0,0.0,1.0,0.0,2908.6239473684213,17.236842105263158,0.4,168.74459541984734,110527.71,22105.542,55263.855,131.0,0
1150,5.0,1.0,6.0,137963.07,1.0,0.0,0.0,8996.79,0.0,0.0,0.0,0.0,333.2144444444445,25.925925925925927,0.14285714285714285,12.852557142857144,0.06521110895032309,1285.2557142857145,8996.79,100.0,0
1151,6.0,1.0,4.0,129938.07,1.0,0.0,1.0,190200.53,0.0,1.0,0.0,0.0,6558.638965517242,28.482758620689655,0.2,230.26698547215497,1.463767056359569,38040.106,190200.53,165.2,0
1152,4.0,3.0,2.0,151421.44,1.0,0.0,1.0,115333.43,1.0,0.0,1.0,0.0,2562.965111111111,14.488888888888889,0.3333333333333333,176.89176380368096,0.7616666988063328,38444.47666666666,115333.43,217.33333333333334,0
1153,5.0,3.0,7.0,135643.0,1.0,0.0,0.0,143619.52,1.0,0.0,0.0,0.0,3191.5448888888886,16.77777777777778,0.125,190.22452980132448,1.0587974403585856,17952.44,143619.52,94.375,1
1154,3.0,2.0,2.0,122773.5,2.0,1.0,1.0,58467.08,0.0,1.0,1.0,0.0,1499.1558974358975,13.794871794871796,0.6666666666666666,108.67486988847584,0.47621517497525956,19489.02666666667,29233.54,179.33333333333334,0
1155,5.0,2.0,3.0,152303.8,1.0,1.0,0.0,12128.69,0.0,0.0,1.0,0.0,356.72617647058826,21.441176470588236,0.25,16.637434842249657,0.07963432537910822,3032.1725,12128.69,182.25,0
1156,4.0,3.0,3.0,0.0,2.0,1.0,1.0,49872.33,0.0,0.0,1.0,0.0,1017.8026530612245,12.551020408163266,0.5,81.09321951219512,49872.33,12468.0825,24936.165,153.75,0
1157,5.0,4.0,1.0,79415.67,1.0,0.0,1.0,139735.54,0.0,1.0,1.0,0.0,2587.6951851851854,12.962962962962964,0.5,199.62220000000002,1.7595240394743321,69867.77,139735.54,350.0,0
1158,2.0,4.0,9.0,125801.03,2.0,1.0,0.0,60891.8,1.0,0.0,0.0,0.0,1049.8586206896553,7.482758620689655,0.2,140.3036866359447,0.4840287553388447,6089.18,30445.9,43.4,1
1159,5.0,2.0,10.0,0.0,2.0,1.0,0.0,100862.54,0.0,1.0,1.0,0.0,2726.014594594594,19.7027027027027,0.18181818181818182,138.35739368998628,100862.54,9169.321818181817,50431.27,66.27272727272727,0
1160,3.0,2.0,8.0,0.0,1.0,1.0,0.0,76640.29,0.0,0.0,1.0,0.0,2189.7225714285714,14.657142857142857,0.1111111111111111,149.3962768031189,76640.29,8515.587777777777,76640.29,57.0,1
1161,5.0,3.0,6.0,104817.41,1.0,1.0,0.0,126013.58,0.0,0.0,1.0,0.0,3073.501951219512,18.414634146341463,0.14285714285714285,166.90540397350995,1.202208467004985,18001.94,126013.58,107.85714285714286,1
1162,4.0,1.0,9.0,0.0,1.0,1.0,0.0,87347.82,0.0,0.0,0.0,0.0,2911.594,20.5,0.1,142.02897560975612,87347.82,8734.782000000001,87347.82,61.5,0
1163,5.0,2.0,5.0,67495.04,2.0,0.0,1.0,77370.37,1.0,0.0,0.0,0.0,2417.8240625,23.34375,0.3333333333333333,103.57479250334671,1.1462949530076134,12895.061666666666,38685.185,124.5,0
1164,6.0,2.0,0.0,164850.54,1.0,1.0,1.0,62722.44,0.0,0.0,0.0,0.0,1742.29,23.61111111111111,1.0,73.79110588235294,0.3804783382672676,62722.44,62722.44,850.0,0
1165,5.0,3.0,5.0,154776.42,2.0,0.0,0.0,196257.68,1.0,0.0,0.0,0.0,4005.258775510204,14.53061224489796,0.3333333333333333,275.64280898876405,1.2679994278235156,32709.61333333333,98128.84,118.66666666666667,0
1166,4.0,1.0,1.0,143124.63,2.0,1.0,0.0,81723.8,1.0,0.0,0.0,0.0,2918.707142857143,22.214285714285715,1.0,131.3887459807074,0.5709934691641183,40861.9,40861.9,311.0,0
1167,3.0,2.0,10.0,0.0,1.0,1.0,1.0,31299.71,0.0,0.0,0.0,0.0,894.2774285714286,15.657142857142857,0.09090909090909091,57.11625912408759,31299.71,2845.4281818181817,31299.71,49.81818181818182,0
1168,4.0,1.0,2.0,0.0,2.0,1.0,0.0,63495.86,0.0,0.0,0.0,0.0,2351.6985185185185,22.48148148148148,0.6666666666666666,104.60602965403625,63495.86,21165.286666666667,31747.93,202.33333333333334,0
1169,4.0,2.0,8.0,102133.38,1.0,1.0,1.0,166520.96,0.0,0.0,0.0,0.0,4382.130526315789,17.18421052631579,0.1111111111111111,255.00912710566615,1.6304104455326403,18502.32888888889,166520.96,72.55555555555556,0
1170,5.0,1.0,6.0,79932.41,1.0,0.0,0.0,150242.44,0.0,1.0,1.0,0.0,5778.555384615384,26.884615384615383,0.14285714285714285,214.939113018598,1.8795950279113576,21463.205714285716,150242.44,99.85714285714286,0
1171,5.0,2.0,0.0,120711.73,1.0,0.0,0.0,27345.18,1.0,0.0,1.0,0.0,683.6295,17.325,1.0,39.4591341991342,0.2265310377786999,27345.18,27345.18,693.0,1
1172,4.0,3.0,3.0,122717.53,2.0,1.0,1.0,87000.39,1.0,0.0,0.0,0.0,2023.2648837209301,15.046511627906977,0.5,134.46737248840805,0.7089425696347569,21750.0975,43500.195,161.75,0
1173,2.0,2.0,3.0,92363.3,2.0,1.0,0.0,44912.7,0.0,1.0,0.0,0.0,1247.5749999999998,13.277777777777779,0.5,93.95962343096234,0.4862560534752063,11228.175,22456.35,119.5,0
1174,5.0,2.0,5.0,203715.15,1.0,1.0,0.0,179978.68,0.0,1.0,0.0,0.0,4499.467,17.625,0.16666666666666666,255.28890780141842,0.8834777213294086,29996.446666666667,179978.68,117.5,1
1175,5.0,2.0,5.0,0.0,2.0,1.0,0.0,145759.7,0.0,1.0,1.0,0.0,3737.4282051282053,18.435897435897434,0.3333333333333333,202.72559109874828,145759.7,24293.283333333336,72879.85,119.83333333333333,0
1176,5.0,2.0,9.0,0.0,2.0,0.0,0.0,14121.61,0.0,0.0,1.0,0.0,415.3414705882353,21.352941176470587,0.2,19.45125344352617,14121.61,1412.161,7060.805,72.6,0
1177,4.0,1.0,1.0,0.0,2.0,1.0,0.0,66232.23,0.0,0.0,1.0,0.0,3153.915714285714,29.80952380952381,1.0,105.80228434504792,66232.23,33116.115,33116.115,313.0,0
1178,3.0,3.0,4.0,0.0,1.0,1.0,1.0,190296.76,0.0,0.0,1.0,0.0,3883.6073469387757,11.26530612244898,0.2,344.7405072463768,190296.76,38059.352,190296.76,110.4,1
1179,6.0,2.0,1.0,93460.47,2.0,0.0,0.0,172782.69,1.0,0.0,0.0,0.0,5573.635161290323,26.032258064516128,1.0,214.10494423791823,1.848705033207802,86391.345,86391.345,403.5,0
1180,4.0,2.0,6.0,0.0,2.0,1.0,1.0,99128.13,0.0,0.0,1.0,0.0,2915.5332352941177,18.264705882352942,0.2857142857142857,159.62661835748793,99128.13,14161.16142857143,49564.065,88.71428571428571,0
